"Page","Photo_num","Date","Person_ID","Photo","Envelope_ID","Fruit_ID","Seed_number","NonViable_seeds","Notes","Notes2","Date2"
39,NA,"11-05-2016","Michael","N",491,"2","13","N",NA,NA,2016-05-11
39,NA,"11-05-2016","Michael","N",491,"3","6","N",NA,NA,2016-05-11
39,NA,"11-05-2016","Michael","N",491,"4","7","N",NA,NA,2016-05-11
39,NA,"11-05-2016","Michael","N",491,"5","9","N",NA,NA,2016-05-11
39,NA,"11-05-2016","Michael","N",322,"1","0","Y","ALL ABORTED",NA,2016-05-11
39,NA,"11-05-2016","Michael","N",322,"2","0","Y","ALL ABORTED",NA,2016-05-11
39,NA,"11-05-2016","Michael","N",322,"3","0","Y","ALL ABORTED",NA,2016-05-11
39,NA,"11-05-2016","Michael","N",322,"4","0","Y","ALL ABORTED",NA,2016-05-11
39,NA,"11-05-2016","Michael","N",322,"5","0","Y","ALL ABORTED",NA,2016-05-11
39,NA,"11-05-2016","Michael","N",79,"1","0",NA,"NO FRUIT",NA,2016-05-11
39,NA,"11-05-2016","Michael","N",79,"2","0",NA,"NO FRUIT",NA,2016-05-11
39,NA,"11-05-2016","Michael","N",79,"3","35",NA,"A COUPLE OF VERY IMMATURE ",NA,2016-05-11
39,NA,"11-05-2016","Michael","N",79,"4","0",NA,NA,NA,2016-05-11
39,NA,"11-05-2016","Michael","N",79,"5","28","Y","APPROX 7 VERY SMALL EARLY STAGE ABORTED",NA,2016-05-11
39,NA,"11-05-2016","Michael","N",617,"1-21","281","Y","VERY FEW ABORTED",NA,2016-05-11
40,NA,"11-05-2016","Maggie","N",148,"1-13","175","Y","ABORTED ALL STAGE",NA,2016-05-11
40,NA,"11-05-2016","Maggie","N",148,"14","24","Y","FEW",NA,2016-05-11
40,NA,"11-05-2016","Maggie","N",148,"15","17","Y",NA,NA,2016-05-11
40,NA,"11-05-2016","Maggie","N",148,"16","8","Y",NA,NA,2016-05-11
40,NA,"11-05-2016","Maggie","N",204,"1-5","186","Y","FEW MID STAGE ABORTED-possibly all aborted seeds",NA,2016-05-11
40,NA,"11-05-2016","Maggie","N",204,"6","17","N","Possibly aborted",NA,2016-05-11
40,NA,"11-05-2016","Maggie","N",204,"7","7","Y","SOME LATE ABORTED",NA,2016-05-11
40,NA,"11-05-2016","Maggie","N",602,"1-8","101","Y","VERY FEW MID ABORTED",NA,2016-05-11
40,NA,"11-05-2016","Maggie","N",602,"9","3","N",NA,NA,2016-05-11
40,NA,"11-05-2016","Maggie","N",602,"10","2","Y","EARLY STATE ABORTED",NA,2016-05-11
40,NA,"11-05-2016","Maggie","N",380,"1-3","56","Y",NA,NA,2016-05-11
40,NA,"11-05-2016","Maggie","N",380,"4","16","Y",NA,NA,2016-05-11
40,NA,"11-05-2016","Maggie","N",380,"5","11","N",NA,NA,2016-05-11
40,NA,"11-05-2016","Maggie","N",380,"6","14","Y","FEW",NA,2016-05-11
41,NA,"24-05-2016","Michael","N",158,"1","5","N",NA,NA,2016-05-24
41,NA,"24-05-2016","Michael","N",158,"2","6","N",NA,NA,2016-05-24
41,NA,"24-05-2016","Michael","N",158,"3","6","N",NA,NA,2016-05-24
41,NA,"24-05-2016","Michael","N",158,"4","3","Y","33 SEEDS THAT MAY HAVE BEEN ABORTED?",NA,2016-05-24
41,NA,"24-05-2016","Michael","N",158,"5","8","Y",NA,NA,2016-05-24
41,NA,"24-05-2016","Michael","N",119,"1-5","0","Y","SEEDS LOOK ABORTED AND POTENTIAL EARLY ABORTED, counted 314- but reconsidered and classified as aborted",NA,2016-05-24
41,NA,"24-05-2016","Michael","N",149,"1","0","Y","EARLY STATE ABORTED",NA,2016-05-24
41,NA,"24-05-2016","Michael","N",149,"2","0","Y","EARLY STATE ABORTED",NA,2016-05-24
41,NA,"24-05-2016","Michael","N",149,"3","5","Y","EARLY STATE ABORTED",NA,2016-05-24
41,NA,"24-05-2016","Michael","N",149,"4","0","Y","EARLY STATE ABORTED",NA,2016-05-24
41,NA,"24-05-2016","Michael","N",149,"5","0","Y","EARLY STATE ABORTED",NA,2016-05-24
41,NA,"24-05-2016","Michael","N",734,"1","3","N","ALL SEEDS PLUMP AND GREEN",NA,2016-05-24
41,NA,"24-05-2016","Michael","N",734,"2","1","N","ALL SEEDS PLUMP AND GREEN",NA,2016-05-24
41,NA,"24-05-2016","Michael","N",734,"3","12","N","ALL SEEDS PLUMP AND GREEN",NA,2016-05-24
41,NA,"24-05-2016","Michael","N",734,"4","0","N","ALL SEEDS PLUMP AND GREEN",NA,2016-05-24
41,NA,"24-05-2016","Michael","N",734,"5","4","N","ALL SEEDS PLUMP AND GREEN",NA,2016-05-24
41,NA,"24-05-2016","Michael","N",427,"1-5","64","N",NA,NA,2016-05-24
41,NA,"24-05-2016","Michael","N",460,"1","18","N",NA,NA,2016-05-24
41,NA,"24-05-2016","Michael","N",460,"2","12","N",NA,NA,2016-05-24
41,NA,"24-05-2016","Michael","N",460,"3","11","N",NA,NA,2016-05-24
41,NA,"24-05-2016","Michael","N",460,"4","7","N",NA,NA,2016-05-24
41,NA,"24-05-2016","Michael","N",460,"5","10","N",NA,NA,2016-05-24
41,NA,"24-05-2016","Michael","N",634,"1","16","Y",NA,NA,2016-05-24
41,NA,"24-05-2016","Michael","N",634,"2","8","N",NA,NA,2016-05-24
41,NA,"24-05-2016","Michael","N",634,"3","12","N",NA,NA,2016-05-24
41,NA,"24-05-2016","Michael","N",634,"4","9","N",NA,NA,2016-05-24
41,NA,"24-05-2016","Michael","N",634,"5","6","N",NA,NA,2016-05-24
41,NA,"24-05-2016","Michael","N",610,"1-5","70","N",NA,NA,2016-05-24
41,NA,"24-05-2016","Michael","N",253,"1","12","N",NA,NA,2016-05-24
41,NA,"24-05-2016","Michael","N",253,"2","3","N",NA,NA,2016-05-24
41,NA,"24-05-2016","Michael","N",253,"3","5","N",NA,NA,2016-05-24
41,NA,"24-05-2016","Michael","N",253,"4","3","N",NA,NA,2016-05-24
41,NA,"24-05-2016","Michael","N",253,"5","7","N",NA,NA,2016-05-24
41,NA,"24-05-2016","Michael","N",256,"1-4","32","N",NA,NA,2016-05-24
41,NA,"24-05-2016","Michael","N",256,"5","6","N",NA,NA,2016-05-24
41,NA,"24-05-2016","Michael","N",299,"1","10","Y",NA,NA,2016-05-24
42,NA,"24-05-2016","Michael","N",299,"2","0","Y",NA,NA,2016-05-24
42,NA,"24-05-2016","Michael","N",299,"3","2","Y",NA,NA,2016-05-24
42,NA,"24-05-2016","Michael","N",299,"4","1","Y",NA,NA,2016-05-24
42,NA,"24-05-2016","Michael","N",299,"5","2","Y",NA,NA,2016-05-24
42,NA,"24-05-2016","Michael","N",645,"1-3","18","Y",NA,NA,2016-05-24
42,NA,"24-05-2016","Michael","N",645,"4","2","Y",NA,NA,2016-05-24
42,NA,"24-05-2016","Michael","N",645,"5","1","Y",NA,NA,2016-05-24
42,NA,"24-05-2016","Michael","N",37,"1-4","37","N",NA,NA,2016-05-24
42,NA,"24-05-2016","Michael","N",37,"5","14","Y",NA,NA,2016-05-24
42,NA,"24-05-2016","Michael","N",664,"1","11","Y",NA,NA,2016-05-24
42,NA,"24-05-2016","Michael","N",664,"2","9","N",NA,NA,2016-05-24
42,NA,"24-05-2016","Michael","N",664,"3","8","N",NA,NA,2016-05-24
42,NA,"24-05-2016","Michael","N",664,"4","7","N",NA,NA,2016-05-24
42,NA,"24-05-2016","Michael","N",664,"5","6","N",NA,NA,2016-05-24
42,NA,"24-05-2016","Michael","N",675,"1-5","82","N",NA,NA,2016-05-24
42,NA,"24-05-2016","Michael","N",429,"1","18","N",NA,NA,2016-05-24
42,NA,"24-05-2016","Michael","N",429,"2","7","N",NA,NA,2016-05-24
42,NA,"24-05-2016","Michael","N",429,"3","11","N",NA,NA,2016-05-24
42,NA,"24-05-2016","Michael","N",429,"4","11","N",NA,NA,2016-05-24
42,NA,"24-05-2016","Michael","N",429,"5","7","N",NA,NA,2016-05-24
42,NA,"24-05-2016","Michael","N",736,"1-2","33","N","SOME SEED LIGHT BROWN",NA,2016-05-24
42,NA,"24-05-2016","Michael","N",736,"3","8","N",NA,NA,2016-05-24
42,NA,"24-05-2016","Michael","N",736,"4","16","N",NA,NA,2016-05-24
42,NA,"24-05-2016","Michael","N",626,"1","11","N",NA,NA,2016-05-24
42,NA,"24-05-2016","Michael","N",626,"2","10","N",NA,NA,2016-05-24
42,NA,"24-05-2016","Michael","N",626,"3","14","N",NA,NA,2016-05-24
42,NA,"24-05-2016","Michael","N",626,"4","7","N",NA,NA,2016-05-24
42,NA,"24-05-2016","Michael","N",626,"5","10","N","ONLY ONE SEED ABORTED?",NA,2016-05-24
42,NA,"24-05-2016","Michael","N",366,"1","15","N",NA,NA,2016-05-24
42,NA,"24-05-2016","Michael","N",366,"2","9","N",NA,NA,2016-05-24
42,NA,"24-05-2016","Michael","N",366,"3","7","N",NA,NA,2016-05-24
42,NA,"24-05-2016","Michael","N",366,"4","6","N",NA,NA,2016-05-24
42,NA,"24-05-2016","Michael","N",366,"5","8","N",NA,NA,2016-05-24
42,NA,"24-05-2016","Michael","N",370,"1","12","N",NA,NA,2016-05-24
42,NA,"24-05-2016","Michael","N",370,"2","10","N",NA,NA,2016-05-24
42,NA,"24-05-2016","Michael","N",370,"3","11","N",NA,NA,2016-05-24
43,NA,"24-05-2016","Michael","N",370,"4","0","N",NA,NA,2016-05-24
43,NA,"24-05-2016","Michael","N",370,"5","8","N",NA,NA,2016-05-24
43,NA,"24-05-2016","Michael","N",373,"1-2","43","Y",NA,NA,2016-05-24
43,NA,"24-05-2016","Michael","N",373,"3","28","Y",NA,NA,2016-05-24
43,NA,"24-05-2016","Michael","N",373,"4","27","Y",NA,NA,2016-05-24
43,NA,"24-05-2016","Michael","N",294,"1","14","N",NA,NA,2016-05-24
43,NA,"24-05-2016","Michael","N",294,"2","10","N",NA,NA,2016-05-24
43,NA,"24-05-2016","Michael","N",294,"3","18","N",NA,NA,2016-05-24
43,NA,"24-05-2016","Michael","N",294,"4","15","N",NA,NA,2016-05-24
43,NA,"24-05-2016","Michael","N",294,"5","11","N",NA,NA,2016-05-24
43,NA,"24-05-2016","Michael","N",667,"1","16","N",NA,NA,2016-05-24
43,NA,"24-05-2016","Michael","N",667,"2","11","N",NA,NA,2016-05-24
43,NA,"24-05-2016","Michael","N",667,"3","8","N",NA,NA,2016-05-24
43,NA,"24-05-2016","Michael","N",667,"4","5","Y","VERY EARLY ABORTED",NA,2016-05-24
43,NA,"24-05-2016","Michael","N",667,"5","15","N",NA,NA,2016-05-24
43,NA,"24-05-2016","Michael","N",291,"1","0","Y",NA,NA,2016-05-24
43,NA,"24-05-2016","Michael","N",291,"2","0","Y",NA,NA,2016-05-24
43,NA,"24-05-2016","Michael","N",291,"3","0","Y",NA,NA,2016-05-24
43,NA,"24-05-2016","Michael","N",291,"4","0","Y",NA,NA,2016-05-24
43,NA,"24-05-2016","Michael","N",291,"5","0","Y",NA,NA,2016-05-24
43,NA,"24-05-2016","Michael","N",435,"1","14","Y",NA,NA,2016-05-24
43,NA,"24-05-2016","Michael","N",435,"2","17","Y",NA,NA,2016-05-24
43,NA,"24-05-2016","Michael","N",435,"3","7","Y",NA,NA,2016-05-24
43,NA,"24-05-2016","Michael","N",435,"4","10","Y",NA,NA,2016-05-24
43,NA,"24-05-2016","Michael","N",435,"5","13","Y",NA,NA,2016-05-24
43,NA,"24-05-2016","Michael","N",462,"1","14","N",NA,NA,2016-05-24
43,NA,"24-05-2016","Michael","N",462,"2","11","N",NA,NA,2016-05-24
43,NA,"24-05-2016","Michael","N",462,"3","13","N",NA,NA,2016-05-24
43,NA,"24-05-2016","Michael","N",462,"4","8","N",NA,NA,2016-05-24
43,NA,"24-05-2016","Michael","N",731,"1","10","N",NA,NA,2016-05-24
43,NA,"24-05-2016","Michael","N",731,"2","0","Y",NA,NA,2016-05-24
43,NA,"24-05-2016","Michael","N",731,"3","7","N",NA,NA,2016-05-24
43,NA,"24-05-2016","Michael","N",731,"4","11","N",NA,NA,2016-05-24
43,NA,"24-05-2016","Michael","N",285,"1-3","57","N",NA,NA,2016-05-24
43,NA,"24-05-2016","Michael","N",285,"4","11","N",NA,NA,2016-05-24
43,NA,"24-05-2016","Michael","N",285,"5","22","N",NA,NA,2016-05-24
44,NA,"25-05-2015","Michael","N",289,"1","19","N",NA,NA,2015-05-25
44,NA,"25-05-2015","Michael","N",289,"2","17","N",NA,NA,2015-05-25
44,NA,"25-05-2015","Michael","N",289,"3","10","N",NA,NA,2015-05-25
44,NA,"25-05-2015","Michael","N",289,"4","14","N",NA,NA,2015-05-25
44,NA,"25-05-2015","Michael","N",289,"5","10","N",NA,NA,2015-05-25
44,NA,"25-05-2015","Michael","N",293,"1-2","36","N",NA,NA,2015-05-25
44,NA,"25-05-2015","Michael","N",293,"3","19","N",NA,NA,2015-05-25
44,NA,"25-05-2015","Michael","N",293,"4","18","N",NA,NA,2015-05-25
44,NA,"25-05-2015","Michael","N",293,"5","19","N",NA,NA,2015-05-25
44,NA,"25-05-2015","Michael","N",697,"1","5","Y","ABORTED SEEDS ALREADY IN PACKAGE",NA,2015-05-25
44,NA,"25-05-2015","Michael","N",697,"2","2","Y","NO FRUIT WAS OPEN",NA,2015-05-25
44,NA,"25-05-2015","Michael","N",697,"3","1","Y",NA,NA,2015-05-25
44,NA,"25-05-2015","Michael","N",697,"4","7","Y","EARLY STATE ABORTED",NA,2015-05-25
44,NA,"25-05-2015","Michael","N",697,"5","1","Y",NA,NA,2015-05-25
44,NA,"25-05-2015","Michael","N",207,"1","0","Y","EARLY STATE ABORTED",NA,2015-05-25
44,NA,"25-05-2015","Michael","N",207,"2","0","Y","EARLY STATE ABORTED",NA,2015-05-25
44,NA,"25-05-2015","Michael","N",207,"3","0","Y","EARLY STATE ABORTED",NA,2015-05-25
44,NA,"25-05-2015","Michael","N",207,"4","0","Y","EARLY STATE ABORTED",NA,2015-05-25
44,NA,"25-05-2015","Michael","N",207,"5","0","Y","EARLY STATE ABORTED",NA,2015-05-25
44,NA,"25-05-2015","Michael","N",619,"1","0","Y","LATE ABORTED SEEDS",NA,2015-05-25
44,NA,"25-05-2015","Michael","N",619,"2","0","Y","LATE ABORTED SEEDS",NA,2015-05-25
44,NA,"25-05-2015","Michael","N",619,"3","0","Y","LATE ABORTED SEEDS",NA,2015-05-25
44,NA,"25-05-2015","Michael","N",619,"4","0","Y","LATE ABORTED SEEDS",NA,2015-05-25
44,NA,"25-05-2015","Michael","N",619,"5","0","Y","LATE ABORTED SEEDS",NA,2015-05-25
44,NA,"25-05-2015","Michael","N",643,"1","17","N",NA,NA,2015-05-25
44,NA,"25-05-2015","Michael","N",643,"2","8","N",NA,NA,2015-05-25
44,NA,"25-05-2015","Michael","N",643,"3","14","N",NA,NA,2015-05-25
44,NA,"25-05-2015","Michael","N",643,"4","10","N",NA,NA,2015-05-25
44,NA,"25-05-2015","Michael","N",643,"5","10","N",NA,NA,2015-05-25
44,NA,"25-05-2015","Michael","N",648,"1","17","Y",NA,NA,2015-05-25
44,NA,"25-05-2015","Michael","N",648,"2","13","Y",NA,NA,2015-05-25
44,NA,"25-05-2015","Michael","N",648,"3","14","Y",NA,NA,2015-05-25
44,NA,"25-05-2015","Michael","N",648,"4","9","Y",NA,NA,2015-05-25
44,NA,"25-05-2015","Michael","N",648,"5","10","Y",NA,NA,2015-05-25
44,NA,"25-05-2015","Michael","N",430,"1-4","56","Y",NA,NA,2015-05-25
44,NA,"25-05-2015","Michael","N",430,"5","12","Y",NA,NA,2015-05-25
45,NA,"25-05-2015","Michael","N",680,"1","0","Y","3 LATE ABORTED",NA,2015-05-25
45,NA,"25-05-2015","Michael","N",680,"2","0","Y",NA,NA,2015-05-25
45,NA,"25-05-2015","Michael","N",680,"3","0","Y",NA,NA,2015-05-25
45,NA,"25-05-2015","Michael","N",680,"4","0","Y",NA,NA,2015-05-25
45,NA,"25-05-2015","Michael","N",680,"5","0","Y",NA,NA,2015-05-25
45,NA,"25-05-2015","Michael","N",314,"1","47","N",NA,NA,2015-05-25
45,NA,"25-05-2015","Michael","N",314,"2","33","N",NA,NA,2015-05-25
45,NA,"25-05-2015","Michael","N",314,"3","41","N",NA,NA,2015-05-25
45,NA,"25-05-2015","Michael","N",314,"4","29","N",NA,NA,2015-05-25
45,NA,"25-05-2015","Michael","N",314,"5","48","N",NA,NA,2015-05-25
45,NA,"25-05-2015","Michael","N",547,"1","25","Y",NA,NA,2015-05-25
45,NA,"25-05-2015","Michael","N",547,"2","45","Y",NA,NA,2015-05-25
45,NA,"25-05-2015","Michael","N",547,"3","26","Y",NA,NA,2015-05-25
45,NA,"25-05-2015","Michael","N",547,"4","36","Y",NA,NA,2015-05-25
45,NA,"25-05-2015","Michael","N",547,"5","20","Y",NA,NA,2015-05-25
45,NA,"25-05-2015","Michael","N",34,"1","62","N",NA,NA,2015-05-25
45,NA,"25-05-2015","Michael","N",34,"2","56","N",NA,NA,2015-05-25
45,NA,"25-05-2015","Michael","N",34,"3","19","N",NA,NA,2015-05-25
45,NA,"25-05-2015","Michael","N",34,"4","58","N",NA,NA,2015-05-25
45,NA,"25-05-2015","Michael","N",34,"5","68","N",NA,NA,2015-05-25
45,NA,"25-05-2015","Michael","N",710,"1-2","0",NA,"THESE COULD ALL BE ABORTED",NA,2015-05-25
45,NA,"25-05-2015","Michael","N",710,"3","0",NA,"THESE COULD ALL BE ABORTED",NA,2015-05-25
45,NA,"25-05-2015","Michael","N",710,"4","0",NA,"THESE COULD ALL BE ABORTED",NA,2015-05-25
45,NA,"25-05-2015","Michael","N",710,"5","0",NA,"THESE COULD ALL BE ABORTED",NA,2015-05-25
45,NA,"25-05-2015","Michael","N",133,"1","27","Y",NA,NA,2015-05-25
45,NA,"25-05-2015","Michael","N",133,"2","14","Y",NA,NA,2015-05-25
45,NA,"25-05-2015","Michael","N",133,"3","22","Y",NA,NA,2015-05-25
45,NA,"25-05-2015","Michael","N",133,"4","10","Y",NA,NA,2015-05-25
45,NA,"25-05-2015","Michael","N",133,"5","15","Y",NA,NA,2015-05-25
45,NA,"25-05-2015","Michael","N",90,"1","43","N",NA,NA,2015-05-25
45,NA,"25-05-2015","Michael","N",90,"2","53","N",NA,NA,2015-05-25
45,NA,"25-05-2015","Michael","N",90,"3","50","N",NA,NA,2015-05-25
45,NA,"25-05-2015","Michael","N",90,"4","42","N",NA,NA,2015-05-25
45,NA,"25-05-2015","Michael","N",90,"5","39","N",NA,NA,2015-05-25
45,NA,"25-05-2015","Michael","N",678,"1-4","55","N",NA,NA,2015-05-25
45,NA,"25-05-2015","Michael","N",678,"5","12","N",NA,NA,2015-05-25
46,NA,"25-05-2015","Michael","N",468,"1-4","33","N",NA,NA,2015-05-25
46,NA,"25-05-2015","Michael","N",468,"5","6","N",NA,NA,2015-05-25
46,NA,"25-05-2015","Michael","N",489,"1","0","Y","LATE ABORTED SEEDS",NA,2015-05-25
46,NA,"25-05-2015","Michael","N",489,"2","0","Y","LATE ABORTED SEEDS",NA,2015-05-25
46,NA,"25-05-2015","Michael","N",489,"3","0","Y","LATE ABORTED SEEDS",NA,2015-05-25
46,NA,"25-05-2015","Michael","N",489,"4","0","Y","LATE ABORTED SEEDS",NA,2015-05-25
46,NA,"25-05-2015","Michael","N",489,"5","0","Y","LATE ABORTED SEEDS",NA,2015-05-25
47,NA,"31-05-2015","Maggie","N",143,"1-5","0","Y","ALL TINY FORMED SEEDS",NA,2015-05-31
47,NA,"31-05-2015","Maggie","N",738,"1","15","N",NA,NA,2015-05-31
47,NA,"31-05-2015","Maggie","N",738,"2","12","N",NA,NA,2015-05-31
47,NA,"31-05-2015","Maggie","N",738,"3","6","Y","MID STAGE ABORTED",NA,2015-05-31
47,NA,"31-05-2015","Maggie","N",738,"4","9","Y","MID STAGE ABORTED",NA,2015-05-31
47,NA,"31-05-2015","Maggie","N",738,"5","5","Y","MID STAGE ABORTED",NA,2015-05-31
47,NA,"31-05-2015","Maggie","N",592,"1","8","Y","MID STAGE ABORTED",NA,2015-05-31
47,NA,"31-05-2015","Maggie","N",592,"2","5","Y","MID STAGE ABORTED",NA,2015-05-31
47,NA,"31-05-2015","Maggie","N",592,"3","17","Y","MID STAGE ABORTED",NA,2015-05-31
47,NA,"31-05-2015","Maggie","N",592,"4","1","Y","44 LATE STAGE ABORTED",NA,2015-05-31
47,NA,"31-05-2015","Maggie","N",592,"5","3","Y","MID STAGE ABORTED",NA,2015-05-31
47,NA,"31-05-2015","Maggie","N",527,"1-4","19","Y","MID STAGE ABORTED",NA,2015-05-31
47,NA,"31-05-2015","Maggie","N",527,"5","6","Y","FEW MID STAGE ABORTED",NA,2015-05-31
47,NA,"31-05-2015","Maggie","N",527,"6","3","Y","VERY FEW MID ABORTED",NA,2015-05-31
47,NA,"31-05-2015","Maggie","N",527,"7","4","Y","VERY FEW MID ABORTED",NA,2015-05-31
47,NA,"31-05-2015","Maggie","N",750,"1","7","Y","CHANGE TO 2 FRUITS IN TOTAL",NA,2015-05-31
47,NA,"31-05-2015","Maggie","N",750,"2","5","Y",NA,NA,2015-05-31
47,NA,"31-05-2015","Maggie","N",194,"1","0",NA,NA,NA,2015-05-31
47,NA,"31-05-2015","Maggie","N",194,"2","2","Y","MEDIUM STAGE ABORTED",NA,2015-05-31
47,NA,"31-05-2015","Maggie","N",194,"3","0",NA,NA,NA,2015-05-31
47,NA,"31-05-2015","Maggie","N",194,"4","0",NA,NA,NA,2015-05-31
47,NA,"31-05-2015","Maggie","N",231,"1-2","4","Y","MANY LATE STAGE ABORTED",NA,2015-05-31
47,NA,"31-05-2015","Maggie","N",231,"3","4","Y","ABOUT 20 LATE STATE ABORTED",NA,2015-05-31
47,NA,"31-05-2015","Maggie","N",231,"4","4","Y","20 SMALL FULL BUT GREEN SEEDS AND LATE ABORTED",NA,2015-05-31
47,NA,"31-05-2015","Maggie","N",231,"5","1","Y","ABOUT 20 LATE STATE ABORTED",NA,2015-05-31
47,NA,"31-05-2015","Maggie","N",231,"6","2","Y","MID STAGE ABORTED",NA,2015-05-31
47,NA,"31-05-2015","Maggie","N",649,"1","6","Y","FEW SMALL ",NA,2015-05-31
47,NA,"31-05-2015","Maggie","N",649,"2","6","Y","FEW SMALL ",NA,2015-05-31
47,NA,"31-05-2015","Maggie","N",649,"3","5","Y","MID STAGE ABORTED",NA,2015-05-31
47,NA,"31-05-2015","Maggie","N",649,"4","7","Y","EARLY STATE ABORTED",NA,2015-05-31
47,NA,"31-05-2015","Maggie","N",649,"5","4","Y","MID STAGE ABORTED",NA,2015-05-31
47,NA,"31-05-2015","Maggie","N",164,"1","13","N",NA,NA,2015-05-31
47,NA,"31-05-2015","Maggie","N",164,"2","7","N",NA,NA,2015-05-31
47,NA,"31-05-2015","Maggie","N",164,"3","13","Y","MID STAGE ABORTED",NA,2015-05-31
47,NA,"31-05-2015","Maggie","N",164,"4","24","Y","EARLY STATE ABORTED",NA,2015-05-31
47,NA,"31-05-2015","Maggie","N",164,"5","10","N",NA,NA,2015-05-31
48,NA,"01-06-2016","Maggie","N",561,"1","17","Y","MID STAGE ABORTED",NA,2016-06-01
48,NA,"01-06-2016","Maggie","N",561,"2","17","Y","MID STAGE ABORTED",NA,2016-06-01
48,NA,"01-06-2016","Maggie","N",561,"3","22","Y","MID STAGE ABORTED",NA,2016-06-01
48,NA,"01-06-2016","Maggie","N",561,"4","14","Y","MID STAGE ABORTED",NA,2016-06-01
48,NA,"01-06-2016","Maggie","N",433,"1-3","63","Y","EARLY STATE ABORTED",NA,2016-06-01
48,NA,"01-06-2016","Maggie","N",433,"4","21","Y","FEW MID STAGE ABORTED",NA,2016-06-01
48,NA,"01-06-2016","Maggie","N",433,"5","19","Y","FEW EARLY STAGE",NA,2016-06-01
48,NA,"01-06-2016","Maggie","N",433,"6","26","Y",NA,NA,2016-06-01
48,NA,"01-06-2016","Maggie","N",681,"1-4","85","Y","FEW MID STAGE ABORTED",NA,2016-06-01
48,NA,"01-06-2016","Maggie","N",681,"5","36","N",NA,NA,2016-06-01
48,NA,"01-06-2016","Maggie","N",651,"1","27","N","IMMATURE FRUIT",NA,2016-06-01
48,NA,"01-06-2016","Maggie","N",651,"2","0","Y","LATE ABORTED SEEDS",NA,2016-06-01
48,NA,"01-06-2016","Maggie","N",651,"3","0","Y","LATE ABORTED SEEDS",NA,2016-06-01
48,NA,"01-06-2016","Maggie","N",651,"4","0","Y","LATE ABORTED SEEDS",NA,2016-06-01
48,NA,"01-06-2016","Maggie","N",651,"5","0","Y","LATE ABORTED SEEDS",NA,2016-06-01
48,NA,"01-06-2016","Maggie","N",651,"6","0","Y","LATE ABORTED SEEDS",NA,2016-06-01
48,NA,"01-06-2016","Maggie","N",214,"1","1","Y","MID STAGE ABORTED",NA,2016-06-01
48,NA,"01-06-2016","Maggie","N",214,"2","0","Y","MID STAGE ABORTED",NA,2016-06-01
48,NA,"01-06-2016","Maggie","N",707,"1","27","N","SLIGHTLY IMMATURE BUT FULL SEED SO COUNTED AS SEED ",NA,2016-06-01
48,NA,"01-06-2016","Maggie","N",707,"2","0","Y","MID STAGE ABORTED",NA,2016-06-01
48,NA,"01-06-2016","Maggie","N",707,"3","23","Y","FEW MID IMMATURE SEED",NA,2016-06-01
48,NA,"01-06-2016","Maggie","N",707,"4","0","Y","LATE ABORTED SEEDS",NA,2016-06-01
48,NA,"01-06-2016","Maggie","N",707,"5","0","Y","LATE ABORTED SEEDS",NA,2016-06-01
48,NA,"01-06-2016","Maggie","N",707,"6","0","Y","MID STAGE ABORTED",NA,2016-06-01
48,NA,"01-06-2016","Maggie","N",707,"7","0","Y","MID STAGE ABORTED",NA,2016-06-01
48,NA,"01-06-2016","Maggie","N",707,"8-9","0","Y","LATE ABORTED SEEDS",NA,2016-06-01
48,NA,"01-06-2016","Maggie","N",707,"10-18","0","Y","MID STAGE ABORTED",NA,2016-06-01
48,NA,"01-06-2016","Maggie","N",707,"19","20","N","SMALL IMMATURE SEED",NA,2016-06-01
48,NA,"01-06-2016","Maggie","N",707,"20","20","N","SMALL IMMATURE SEED",NA,2016-06-01
48,NA,"01-06-2016","Maggie","N",1,"1-5","29","Y","MID STAGE ABORTED",NA,2016-06-01
48,NA,"01-06-2016","Maggie","N",1,"6","5","N",NA,NA,2016-06-01
48,NA,"01-06-2016","Maggie","N",1,"7","4","Y","EARLY STATE ABORTED",NA,2016-06-01
48,NA,"01-06-2016","Maggie","N",1,"8","3","Y","EARLY STATE ABORTED",NA,2016-06-01
48,NA,"01-06-2016","Maggie","N",234,"0","0",NA,NA,NA,2016-06-01
48,NA,"01-06-2016","Maggie","N",334,"1-3","0","Y","LATE ABORTED SEEDS",NA,2016-06-01
48,NA,"01-06-2016","Maggie","N",334,"4-5","0","Y","LATE ABORTED SEEDS",NA,2016-06-01
48,NA,"01-06-2016","Maggie","N",81,"1-6","0","Y","LATE ABORTED SEEDS",NA,2016-06-01
48,NA,"01-06-2016","Maggie","N",422,"0","0","Y","HAVE ENVELOPE NO FRUIT",NA,2016-06-01
49,NA,"01-06-2016","Maggie","N",375,"1","10","Y","MID STAGE ABORTED",NA,2016-06-01
49,NA,"01-06-2016","Maggie","N",375,"2","10","Y","MID STAGE ABORTED",NA,2016-06-01
49,NA,"01-06-2016","Maggie","N",375,"3","12","Y","MID STAGE ABORTED",NA,2016-06-01
49,NA,"01-06-2016","Maggie","N",375,"4","8","Y","MID STAGE ABORTED",NA,2016-06-01
49,NA,"01-06-2016","Maggie","N",375,"5","16","Y","MID STAGE ABORTED",NA,2016-06-01
49,NA,"01-06-2016","Maggie","N",493,"1-5","90","Y","FEW EARLY STAGE",NA,2016-06-01
